Grade ID,Section ID,Student ID,Assessment ID,Grade,Total
1067,26319,20,40,2,2
1068,26319,20,41,10,10
1069,26319,20,42,10,10
1070,26319,20,43,10,10
1071,26319,20,44,5,5
1072,26319,20,45,10,10
1073,26319,20,46,3,3
1074,26319,20,47,3,3
1075,26319,20,48,3,3
1076,26319,20,49,4,4
1077,26319,20,50,88,100
1078,26319,20,51,80,100
1079,26319,20,52,91,100
1080,26319,20,53,3,3
1081,26319,21,1,2,2
1082,26319,21,2,2,2
1083,26319,21,3,2,2
1084,26319,21,4,2,2
1085,26319,21,5,2,2
1086,26319,21,6,2,2
1087,26319,21,7,2,2
1088,26319,21,8,2,2
1089,26319,21,9,2,2
1090,26319,21,10,2,2
1091,26319,21,11,2,2
1092,26319,21,12,2,2
1093,26319,21,13,2,2
1094,26319,21,14,2,2
1095,26319,21,54,92,100
1096,26319,21,15,6,10
1097,26319,21,16,12,10
1098,26319,21,17,8,10
1099,26319,21,18,10,10
1100,26319,21,19,8,10
1101,26319,21,20,10,10
1102,26319,21,21,8,10
1103,26319,21,22,10,10
1104,26319,21,23,10,10
1105,26319,21,24,10,10
1106,26319,21,25,10,10
1107,26319,21,26,10,10
1108,26319,21,27,2,2
1109,26319,21,28,2,2
1110,26319,21,29,2,2
1111,26319,21,30,2,2
1112,26319,21,31,2,2
1113,26319,21,32,2,2
1114,26319,21,33,2,2
1115,26319,21,34,2,2
1116,26319,21,35,2,2
1117,26319,21,36,2,2
1118,26319,21,37,2,2
1119,26319,21,38,2,2
1120,26319,21,39,2,0
1121,26319,21,40,2,2
1122,26319,21,41,10,10
1123,26319,21,42,10,10
1124,26319,21,43,10,10
1125,26319,21,44,5,5
1126,26319,21,45,10,10
1127,26319,21,46,3,3
1128,26319,21,47,3,3
1129,26319,21,48,3,3
1130,26319,21,49,4,4
1131,26319,21,50,77,100
1132,26319,21,51,74,100
1133,26319,21,52,81,100
1134,26319,21,53,3,3
1135,26319,22,1,2,2
1136,26319,22,2,2,2
1137,26319,22,3,2,2
1138,26319,22,4,2,2
1139,26319,22,5,2,2
1140,26319,22,6,2,2
1141,26319,22,7,2,2
1142,26319,22,8,2,2
1143,26319,22,9,2,2
1144,26319,22,10,2,2
1145,26319,22,11,2,2
1146,26319,22,12,2,2
1147,26319,22,13,2,2
1148,26319,22,14,2,2
1149,26319,22,54,96,100
1150,26319,22,15,10,10
1151,26319,22,16,10,10
1152,26319,22,17,10,10
1153,26319,22,18,10,10
1154,26319,22,19,10,10
1155,26319,22,20,10,10
1156,26319,22,21,10,10
1157,26319,22,22,6,10
1158,26319,22,23,10,10
1159,26319,22,24,10,10
1160,26319,22,25,10,10
1161,26319,22,26,8,10
1162,26319,22,27,2,2
1163,26319,22,28,2,2
1164,26319,22,29,2,2
1165,26319,22,30,2,2
1166,26319,22,31,2,2
1167,26319,22,32,2,2
1168,26319,22,33,2,2
1169,26319,22,34,2,2
1170,26319,22,35,2,2
1171,26319,22,36,2,2
1172,26319,22,37,2,2
1173,26319,22,38,2,2
1174,26319,22,39,0,0
1175,26319,22,40,2,2
1176,26319,22,41,10,10
1177,26319,22,42,10,10
1178,26319,22,43,10,10
1179,26319,22,44,5,5
1180,26319,22,45,10,10
1181,26319,22,46,3,3
1182,26319,22,47,3,3
1183,26319,22,48,3,3
1184,26319,22,49,4,4
1185,26319,22,50,92,100
1186,26319,22,51,97,100
1187,26319,22,52,94,100
1188,26319,22,53,3,3
1189,26319,23,1,2,2
1190,26319,23,2,2,2
1191,26319,23,3,0,2
1192,26319,23,4,2,2
1193,26319,23,5,2,2
1194,26319,23,6,2,2
1195,26319,23,7,2,2
1196,26319,23,8,2,2
1197,26319,23,9,2,2
1198,26319,23,10,2,2
1199,26319,23,11,2,2
1200,26319,23,12,0,2
1201,26319,23,13,2,2
1202,26319,23,14,2,2
1203,26319,23,54,58,100
1204,26319,23,15,10,10
1205,26319,23,16,10,10
1206,26319,23,17,6,10
1207,26319,23,18,8,10
1208,26319,23,19,10,10
1209,26319,23,20,6,10
1210,26319,23,21,10,10
1211,26319,23,22,6,10
1212,26319,23,23,10,10
1213,26319,23,24,10,10
1214,26319,23,25,10,10
1215,26319,23,26,8,10
1216,26319,23,27,2,2
1217,26319,23,28,2,2
1218,26319,23,29,2,2
1219,26319,23,30,2,2
1220,26319,23,31,2,2
1221,26319,23,32,2,2
1222,26319,23,33,1,2
1223,26319,23,34,2,2
1224,26319,23,35,2,2
1225,26319,23,36,2,2
1226,26319,23,37,2,2
1227,26319,23,38,2,2
1228,26319,23,39,0,0
1229,26319,23,40,2,2
1230,26319,23,41,9,10
1231,26319,23,42,10,10
1232,26319,23,43,10,10
1233,26319,23,44,4.6,5
1234,26319,23,45,10,10
1235,26319,23,46,3,3
1236,26319,23,47,2,3
1237,26319,23,48,3,3
1238,26319,23,49,4,4
1239,26319,23,50,56,100
1240,26319,23,51,43,100
1241,26319,23,52,41,100
1242,26319,23,53,2,3
1243,26319,24,1,2,2
1244,26319,24,2,2,2
1245,26319,24,3,2,2
1246,26319,24,4,2,2
1247,26319,24,5,2,2
1248,26319,24,6,2,2
1249,26319,24,7,2,2
1250,26319,24,8,2,2
1251,26319,24,9,2,2
1252,26319,24,10,2,2
1253,26319,24,11,2,2
1254,26319,24,12,2,2
1255,26319,24,13,2,2
1256,26319,24,14,2,2
1257,26319,24,54,88,100
1258,26319,24,15,8,10
1259,26319,24,16,10,10
1260,26319,24,17,10,10
1261,26319,24,18,6,10
1262,26319,24,19,10,10
1263,26319,24,20,10,10
1264,26319,24,21,8,10
1265,26319,24,22,10,10
1266,26319,24,23,10,10
1267,26319,24,24,10,10
1268,26319,24,25,8,10
1269,26319,24,26,8,10
1270,26319,24,27,2,2
1271,26319,24,28,2,2
1272,26319,24,29,2,2
1273,26319,24,30,2,2
1274,26319,24,31,2,2
1275,26319,24,32,2,2
1276,26319,24,33,2,2
1277,26319,24,34,2,2
1278,26319,24,35,1,2
1279,26319,24,36,2,2
1280,26319,24,37,2,2
1281,26319,24,38,2,2
1282,26319,24,39,0,0
1283,26319,24,40,2,2
1284,26319,24,41,10,10
1285,26319,24,42,10,10
1286,26319,24,43,10,10
1287,26319,24,44,4,5
1288,26319,24,45,10,10
1289,26319,24,46,3,3
1290,26319,24,47,3,3
1291,26319,24,48,3,3
1292,26319,24,49,4,4
1293,26319,24,50,55,100
1294,26319,24,51,46,100
1295,26319,24,52,54,100
1296,26319,24,53,3,3
1297,26319,25,1,2,2
1298,26319,25,2,2,2
1299,26319,25,3,2,2
1300,26319,25,4,1,2
1301,26319,25,5,2,2
1302,26319,25,6,2,2
1303,26319,25,7,0,2
1304,26319,25,8,2,2
1305,26319,25,9,2,2
1306,26319,25,10,0,2
1307,26319,25,11,2,2
1308,26319,25,12,2,2
1309,26319,25,13,0,2
1310,26319,25,14,0,2
1311,26319,25,54,31,100
1312,26319,25,15,6,10
1313,26319,25,16,8,10
1314,26319,25,17,10,10
1315,26319,25,18,10,10
1316,26319,25,19,10,10
1317,26319,25,20,,10
1318,26319,25,21,10,10
1319,26319,25,22,6,10
1320,26319,25,23,10,10
1321,26319,25,24,10,10
1322,26319,25,25,0,10
1323,26319,25,26,8,10
1324,26319,25,27,2,2
1325,26319,25,28,2,2
1326,26319,25,29,2,2
1327,26319,25,30,2,2
1328,26319,25,31,2,2
1329,26319,25,32,2,2
1330,26319,25,33,2,2
1331,26319,25,34,2,2
1332,26319,25,35,2,2
1333,26319,25,36,2,2
1334,26319,25,37,2,2
1335,26319,25,38,2,2
1336,26319,25,39,0,0
1337,26319,25,40,2,2
1338,26319,25,41,10,10
1339,26319,25,42,10,10
1340,26319,25,43,10,10
1341,26319,25,44,5,5
1342,26319,25,45,10,10
1343,26319,25,46,3,3
1344,26319,25,47,3,3
1345,26319,25,48,3,3
1346,26319,25,49,4,4
1347,26319,25,50,89,100
1348,26319,25,51,85,100
1349,26319,25,52,89,100
1350,26319,25,53,2,3
1351,26319,26,1,2,2
1352,26319,26,2,2,2
1353,26319,26,3,1,2
1354,26319,26,4,2,2
1355,26319,26,5,2,2
1356,26319,26,6,2,2
1357,26319,26,7,2,2
1358,26319,26,8,2,2
1359,26319,26,9,2,2
1360,26319,26,10,2,2
1361,26319,26,11,2,2
1362,26319,26,12,2,2
1363,26319,26,13,2,2
1364,26319,26,14,2,2
1365,26319,26,54,96,100
1366,26319,26,15,8,10
1367,26319,26,16,10,10
1368,26319,26,17,10,10
1369,26319,26,18,11,10
1370,26319,26,19,10,10
1371,26319,26,20,10,10
1372,26319,26,21,10,10
1373,26319,26,22,10,10
1374,26319,26,23,8,10
1375,26319,26,24,12,10
1376,26319,26,25,8,10
1377,26319,26,26,8,10
1378,26319,26,27,2,2
1379,26319,26,28,2,2
1380,26319,26,29,2,2
1381,26319,26,30,2,2
1382,26319,26,31,2,2
1383,26319,26,32,2,2
1384,26319,26,33,2,2
1385,26319,26,34,2,2
1386,26319,26,35,2,2
1387,26319,26,36,2,2
1388,26319,26,37,2,2
1389,26319,26,38,2,2
1390,26319,26,39,0,0
1391,26319,26,40,2,2
1392,26319,26,41,10,10
1393,26319,26,42,10,10
1394,26319,26,43,10,10
1395,26319,26,44,5,5
1396,26319,26,45,10,10
1397,26319,26,46,3,3
1398,26319,26,47,3,3
1399,26319,26,48,3,3
1400,26319,26,49,4,4
1401,26319,26,50,91,100
1402,26319,26,51,87,100
1403,26319,26,52,82,100
1404,26319,26,53,3,3
1405,26319,27,1,2,2
1406,26319,27,2,0,2
1407,26319,27,3,2,2
1408,26319,27,4,2,2
1409,26319,27,5,1,2
1410,26319,27,6,0,2
1411,26319,27,7,0,2
1412,26319,27,8,2,2
1413,26319,27,9,2,2
1414,26319,27,10,0,2
1415,26319,27,11,0,2
1416,26319,27,12,2,2
1417,26319,27,13,0,2
1418,26319,27,14,2,2
1419,26319,27,54,85,100
1420,26319,27,15,10,10
1421,26319,27,16,8,10
1422,26319,27,17,10,10
1423,26319,27,18,11,10
1424,26319,27,19,10,10
1425,26319,27,20,6,10
1426,26319,27,21,10,10
1427,26319,27,22,10,10
1428,26319,27,23,8,10
1429,26319,27,24,8,10
1430,26319,27,25,8,10
1431,26319,27,26,10,10
1432,26319,27,27,2,2
1433,26319,27,28,2,2
1434,26319,27,29,2,2
1435,26319,27,30,2,2
1436,26319,27,31,2,2
1437,26319,27,32,2,2
1438,26319,27,33,2,2
1439,26319,27,34,2,2
1440,26319,27,35,2,2
1441,26319,27,36,2,2
1442,26319,27,37,2,2
1443,26319,27,38,2,2
1444,26319,27,39,0,0
1445,26319,27,40,2,2
1446,26319,27,41,10,10
1447,26319,27,42,10,10
1448,26319,27,43,10,10
1449,26319,27,44,5,5
1450,26319,27,45,10,10
1451,26319,27,46,3,3
1452,26319,27,47,3,3
1453,26319,27,48,0,3
1454,26319,27,49,0,4
1455,26319,27,50,89,100
1456,26319,27,51,95,100
1457,26319,27,52,83,100
1458,26319,27,53,3,3
1459,26319,28,1,2,2
1460,26319,28,2,2,2
1461,26319,28,3,0,2
1462,26319,28,4,2,2
1463,26319,28,5,2,2
1464,26319,28,6,2,2
1465,26319,28,7,2,2
1466,26319,28,8,2,2
1467,26319,28,9,2,2
1468,26319,28,10,,2
1469,26319,28,11,1,2
1470,26319,28,12,2,2
1471,26319,28,13,2,2
1472,26319,28,14,2,2
1473,26319,28,54,69,100
1474,26319,28,15,0,10
1475,26319,28,16,0,10
1476,26319,28,17,0,10
1477,26319,28,18,12,10
1478,26319,28,19,10,10
1479,26319,28,20,,10
1480,26319,28,21,10,10
1481,26319,28,22,8,10
1482,26319,28,23,8,10
1483,26319,28,24,10,10
1484,26319,28,25,10,10
1485,26319,28,26,10,10
1486,26319,28,27,2,2
1487,26319,28,28,2,2
1488,26319,28,29,2,2
1489,26319,28,30,2,2
1490,26319,28,31,2,2
1491,26319,28,32,1,2
1492,26319,28,33,2,2
1493,26319,28,34,2,2
1494,26319,28,35,0,2
1495,26319,28,36,2,2
1496,26319,28,37,2,2
1497,26319,28,38,0,2
1498,26319,28,39,0,0
1499,26319,28,40,2,2
1500,26319,28,41,5,10
1501,26319,28,42,5,10
1502,26319,28,43,10,10
1503,26319,28,44,4.6,5
1504,26319,28,45,10,10
1505,26319,28,46,3,3
1506,26319,28,47,3,3
1507,26319,28,48,3,3
1508,26319,28,49,4,4
1509,26319,28,50,56,100
1510,26319,28,51,58,100
1511,26319,28,52,62,100
1512,26319,28,53,3,3
1513,26319,29,1,2,2
1514,26319,29,2,2,2
1515,26319,29,3,2,2
1516,26319,29,4,2,2
1517,26319,29,5,0,2
1518,26319,29,6,2,2
1519,26319,29,7,2,2
1520,26319,29,8,2,2
1521,26319,29,9,2,2
1522,26319,29,10,2,2
1523,26319,29,11,2,2
1524,26319,29,12,2,2
1525,26319,29,13,2,2
1526,26319,29,14,0,2
1527,26319,29,54,19,100
1528,26319,29,15,8,10
1529,26319,29,16,12,10
1530,26319,29,17,8,10
1531,26319,29,18,10,10
1532,26319,29,19,10,10
1533,26319,29,20,10,10
1534,26319,29,21,4,10
1535,26319,29,22,8,10
1536,26319,29,23,10,10
1537,26319,29,24,6,10
1538,26319,29,25,6,10
1539,26319,29,26,8,10
1540,26319,29,27,2,2
1541,26319,29,28,2,2
1542,26319,29,29,2,2
1543,26319,29,30,2,2
1544,26319,29,31,,2
1545,26319,29,32,,2
1546,26319,29,33,2,2
1547,26319,29,34,2,2
1548,26319,29,35,2,2
1549,26319,29,36,0,2
1550,26319,29,37,0,2
1551,26319,29,38,0,2
1552,26319,29,39,0,0
1553,26319,29,40,0,2
1554,26319,29,41,9,10
1555,26319,29,42,10,10
1556,26319,29,43,10,10
1557,26319,29,44,5,5
1558,26319,29,45,10,10
1559,26319,29,46,3,3
1560,26319,29,47,3,3
1561,26319,29,48,3,3
1562,26319,29,49,4,4
1563,26319,29,50,84,100
1564,26319,29,51,92,100
1565,26319,29,52,89,100
1566,26319,29,53,1,3
1567,26319,30,1,2,2
1568,26319,30,2,2,2
1569,26319,30,3,2,2
1570,26319,30,4,2,2
1571,26319,30,5,2,2
1572,26319,30,6,2,2
1573,26319,30,7,2,2
1574,26319,30,8,2,2
1575,26319,30,9,2,2
1576,26319,30,10,2,2
1577,26319,30,11,2,2
1578,26319,30,12,2,2
1579,26319,30,13,2,2
1580,26319,30,14,2,2
1581,26319,30,54,100,100
1582,26319,30,15,10,10
1583,26319,30,16,12,10
1584,26319,30,17,10,10
1585,26319,30,18,12,10
1586,26319,30,19,10,10
1587,26319,30,20,8,10
1588,26319,30,21,10,10
1589,26319,30,22,10,10
1590,26319,30,23,10,10
1591,26319,30,24,12,10
1592,26319,30,25,10,10
1593,26319,30,26,10,10
1594,26319,30,27,2,2
1595,26319,30,28,2,2
1596,26319,30,29,2,2
1597,26319,30,30,2,2
1598,26319,30,31,2,2
1599,26319,30,32,2,2
1600,26319,30,33,2,2
1601,26319,30,34,2,2
1602,26319,30,35,2,2
1603,26319,30,36,2,2
1604,26319,30,37,2,2
1605,26319,30,38,2,2
1606,26319,30,39,2,0
1607,26319,30,40,2,2
1608,26319,30,41,10,10
1609,26319,30,42,10,10
1610,26319,30,43,10,10
1611,26319,30,44,5,5
1612,26319,30,45,10,10
1613,26319,30,46,3,3
1614,26319,30,47,3,3
1615,26319,30,48,3,3
1616,26319,30,49,4,4
1617,26319,30,50,97,100
1618,26319,30,51,90,100
1619,26319,30,52,89,100
1620,26319,30,53,3,3
1621,26319,31,1,2,2
1622,26319,31,2,2,2
1623,26319,31,3,2,2
1624,26319,31,4,2,2
1625,26319,31,5,2,2
1626,26319,31,6,2,2
1627,26319,31,7,2,2
1628,26319,31,8,2,2
1629,26319,31,9,2,2
1630,26319,31,10,2,2
1631,26319,31,11,2,2
1632,26319,31,12,2,2
1633,26319,31,13,2,2
1634,26319,31,14,0,2
1635,26319,31,54,79,100
1636,26319,31,15,10,10
1637,26319,31,16,10,10
1638,26319,31,17,10,10
1639,26319,31,18,8,10
1640,26319,31,19,10,10
1641,26319,31,20,8,10
1642,26319,31,21,5,10
1643,26319,31,22,10,10
1644,26319,31,23,10,10
1645,26319,31,24,10,10
1646,26319,31,25,0,10
1647,26319,31,26,0,10
1648,26319,31,27,2,2
1649,26319,31,28,2,2
1650,26319,31,29,2,2
1651,26319,31,30,0,2
1652,26319,31,31,2,2
1653,26319,31,32,2,2
1654,26319,31,33,1,2
1655,26319,31,34,1,2
1656,26319,31,35,0,2
1657,26319,31,36,0,2
1658,26319,31,37,0,2
1659,26319,31,38,0,2
1660,26319,31,39,0,0
1661,26319,31,40,0,2
1662,26319,31,41,10,10
1663,26319,31,42,10,10
1664,26319,31,43,10,10
1665,26319,31,44,5,5
1666,26319,31,45,10,10
1667,26319,31,46,3,3
1668,26319,31,47,3,3
1669,26319,31,48,3,3
1670,26319,31,49,4,4
1671,26319,31,50,65,100
1672,26319,31,51,92,100
1673,26319,31,52,77,100
1674,26319,31,53,2,3
1675,26319,32,1,2,2
1676,26319,32,2,2,2
1677,26319,32,3,2,2
1678,26319,32,4,2,2
1679,26319,32,5,2,2
1680,26319,32,6,2,2
1681,26319,32,7,2,2
1682,26319,32,8,2,2
1683,26319,32,9,2,2
1684,26319,32,10,1,2
1685,26319,32,11,1,2
1686,26319,32,12,1,2
1687,26319,32,13,0,2
1688,26319,32,14,0,2
1689,26319,32,54,85,100
1690,26319,32,15,10,10
1691,26319,32,16,8,10
1692,26319,32,17,10,10
1693,26319,32,18,8,10
1694,26319,32,19,10,10
1695,26319,32,20,10,10
1696,26319,32,21,10,10
1697,26319,32,22,6,10
1698,26319,32,23,10,10
1699,26319,32,24,8,10
1700,26319,32,25,0,10
1701,26319,32,26,10,10
1702,26319,32,27,2,2
1703,26319,32,28,2,2
1704,26319,32,29,2,2
1705,26319,32,30,2,2
1706,26319,32,31,2,2
1707,26319,32,32,2,2
1708,26319,32,33,2,2
1709,26319,32,34,2,2
1710,26319,32,35,2,2
1711,26319,32,36,2,2
1712,26319,32,37,2,2
1713,26319,32,38,0,2
1714,26319,32,39,0,0
1715,26319,32,40,2,2
1716,26319,32,41,9,10
1717,26319,32,42,10,10
1718,26319,32,43,9,10
1719,26319,32,44,5,5
1720,26319,32,45,9,10
1721,26319,32,46,3,3
1722,26319,32,47,3,3
1723,26319,32,48,3,3
1724,26319,32,49,3,4
1725,26319,32,50,96,100
1726,26319,32,51,88,100
1727,26319,32,52,90,100
1728,26319,32,53,3,3
1729,26319,33,1,2,2
1730,26319,33,2,2,2
1731,26319,33,3,2,2
1732,26319,33,4,2,2
1733,26319,33,5,2,2
1734,26319,33,6,2,2
1735,26319,33,7,2,2
1736,26319,33,8,2,2
1737,26319,33,9,2,2
1738,26319,33,10,2,2
1739,26319,33,11,2,2
1740,26319,33,12,2,2
1741,26319,33,13,2,2
1742,26319,33,14,2,2
1743,26319,33,54,81,100
1744,26319,33,15,10,10
1745,26319,33,16,10,10
1746,26319,33,17,10,10
1747,26319,33,18,8,10
1748,26319,33,19,8,10
1749,26319,33,20,10,10
1750,26319,33,21,8,10
1751,26319,33,22,10,10
1752,26319,33,23,10,10
1753,26319,33,24,10,10
1754,26319,33,25,8,10
1755,26319,33,26,8,10
1756,26319,33,27,2,2
1757,26319,33,28,2,2
1758,26319,33,29,2,2
1759,26319,33,30,2,2
1760,26319,33,31,2,2
1761,26319,33,32,2,2
1762,26319,33,33,2,2
1763,26319,33,34,2,2
1764,26319,33,35,2,2
1765,26319,33,36,2,2
1766,26319,33,37,2,2
1767,26319,33,38,2,2
1768,26319,33,39,,0
1769,26319,33,40,2,2
1770,26319,33,41,10,10
1771,26319,33,42,10,10
1772,26319,33,43,10,10
1773,26319,33,44,5,5
1774,26319,33,45,10,10
1775,26319,33,46,3,3
1776,26319,33,47,3,3
1777,26319,33,48,3,3
1778,26319,33,49,4,4
1779,26319,33,50,79,100
1780,26319,33,51,84,100
1781,26319,33,52,90,100
1782,26319,33,53,3,3
1783,26319,34,1,2,2
1784,26319,34,2,2,2
1785,26319,34,3,2,2
1786,26319,34,4,2,2
1787,26319,34,5,2,2
1788,26319,34,6,2,2
1789,26319,34,7,2,2
1790,26319,34,8,2,2
1791,26319,34,9,2,2
1792,26319,34,10,2,2
1793,26319,34,11,2,2
1794,26319,34,12,2,2
1795,26319,34,13,0,2
1796,26319,34,14,2,2
1797,26319,34,54,81,100
1798,26319,34,15,10,10
1799,26319,34,16,10,10
1800,26319,34,17,10,10
1801,26319,34,18,12,10
1802,26319,34,19,10,10
1803,26319,34,20,6,10
1804,26319,34,21,10,10
1805,26319,34,22,10,10
1806,26319,34,23,10,10
1807,26319,34,24,12,10
1808,26319,34,25,8,10
1809,26319,34,26,10,10
1810,26319,34,27,2,2
1811,26319,34,28,2,2
1812,26319,34,29,2,2
1813,26319,34,30,2,2
1814,26319,34,31,2,2
1815,26319,34,32,2,2
1816,26319,34,33,2,2
1817,26319,34,34,2,2
1818,26319,34,35,2,2
1819,26319,34,36,2,2
1820,26319,34,37,2,2
1821,26319,34,38,2,2
1822,26319,34,39,2,0
1823,26319,34,40,2,2
1824,26319,34,41,10,10
1825,26319,34,42,10,10
1826,26319,34,43,10,10
1827,26319,34,44,5,5
1828,26319,34,45,10,10
1829,26319,34,46,3,3
1830,26319,34,47,3,3
1831,26319,34,48,3,3
1832,26319,34,49,4,4
1833,26319,34,50,89,100
1834,26319,34,51,95,100
1835,26319,34,52,94,100
1836,26319,34,53,3,3
1837,26319,35,1,2,2
1838,26319,35,2,2,2
1839,26319,35,3,2,2
1840,26319,35,4,2,2
1841,26319,35,5,2,2
1842,26319,35,6,2,2
1843,26319,35,7,2,2
1844,26319,35,8,2,2
1845,26319,35,9,2,2
1846,26319,35,10,0,2
1847,26319,35,11,2,2
1848,26319,35,12,0,2
1849,26319,35,13,0,2
1850,26319,35,14,0,2
1851,26319,35,54,92,100
1852,26319,35,15,10,10
1853,26319,35,16,12,10
1854,26319,35,17,10,10
1855,26319,35,18,10,10
1856,26319,35,19,8,10
1857,26319,35,20,8,10
1858,26319,35,21,10,10
1859,26319,35,22,10,10
1860,26319,35,23,10,10
1861,26319,35,24,12,10
1862,26319,35,25,10,10
1863,26319,35,26,8,10
1864,26319,35,27,2,2
1865,26319,35,28,2,2
1866,26319,35,29,2,2
1867,26319,35,30,2,2
1868,26319,35,31,2,2
1869,26319,35,32,2,2
1870,26319,35,33,2,2
1871,26319,35,34,2,2
1872,26319,35,35,2,2
1873,26319,35,36,2,2
1874,26319,35,37,2,2
1875,26319,35,38,2,2
1876,26319,35,39,2,0
1877,26319,35,40,2,2
1878,26319,35,41,10,10
1879,26319,35,42,10,10
1880,26319,35,43,10,10
1881,26319,35,44,5,5
1882,26319,35,45,10,10
1883,26319,35,46,3,3
1884,26319,35,47,3,3
1885,26319,35,48,3,3
1886,26319,35,49,4,4
1887,26319,35,50,98,100
1888,26319,35,51,97,100
1889,26319,35,52,86,100
1890,26319,35,53,3,3
1891,26319,36,1,2,2
1892,26319,36,2,0,2
1893,26319,36,3,2,2
1894,26319,36,4,2,2
1895,26319,36,5,2,2
1896,26319,36,6,2,2
1897,26319,36,7,2,2
1898,26319,36,8,2,2
1899,26319,36,9,2,2
1900,26319,36,10,0,2
1901,26319,36,11,2,2
1902,26319,36,12,2,2
1903,26319,36,13,2,2
1904,26319,36,14,2,2
1905,26319,36,54,62,100
1906,26319,36,15,10,10
1907,26319,36,16,11,10
1908,26319,36,17,10,10
1909,26319,36,18,11,10
1910,26319,36,19,8,10
1911,26319,36,20,10,10
1912,26319,36,21,8,10
1913,26319,36,22,0,10
1914,26319,36,23,10,10
1915,26319,36,24,10,10
1916,26319,36,25,6,10
1917,26319,36,26,10,10
1918,26319,36,27,0,2
1919,26319,36,28,2,2
1920,26319,36,29,2,2
1921,26319,36,30,2,2
1922,26319,36,31,2,2
1923,26319,36,32,2,2
1924,26319,36,33,2,2
1925,26319,36,34,0,2
1926,26319,36,35,2,2
1927,26319,36,36,2,2
1928,26319,36,37,0,2
1929,26319,36,38,2,2
1930,26319,36,39,0.5,0
1931,26319,36,40,2,2
1932,26319,36,41,10,10
1933,26319,36,42,10,10
1934,26319,36,43,10,10
1935,26319,36,44,5,5
1936,26319,36,45,10,10
1937,26319,36,46,3,3
1938,26319,36,47,3,3
1939,26319,36,48,3,3
1940,26319,36,49,4,4
1941,26319,36,50,90,100
1942,26319,36,51,84,100
1943,26319,36,52,79,100
1944,26319,36,53,2,3
1945,26319,37,1,0,2
1946,26319,37,2,2,2
1947,26319,37,3,0,2
1948,26319,37,4,2,2
1949,26319,37,5,2,2
1950,26319,37,6,2,2
1951,26319,37,7,2,2
1952,26319,37,8,0,2
1953,26319,37,9,2,2
1954,26319,37,10,2,2
1955,26319,37,11,0,2
1956,26319,37,12,0,2
1957,26319,37,13,2,2
1958,26319,37,14,0,2
1959,26319,37,54,65,100
1960,26319,37,15,8,10
1961,26319,37,16,12,10
1962,26319,37,17,10,10
1963,26319,37,18,12,10
1964,26319,37,19,10,10
1965,26319,37,20,10,10
1966,26319,37,21,10,10
1967,26319,37,22,10,10
1968,26319,37,23,10,10
1969,26319,37,24,10,10
1970,26319,37,25,10,10
1971,26319,37,26,8,10
1972,26319,37,27,2,2
1973,26319,37,28,2,2
1974,26319,37,29,2,2
1975,26319,37,30,2,2
1976,26319,37,31,2,2
1977,26319,37,32,2,2
1978,26319,37,33,0,2
1979,26319,37,34,0,2
1980,26319,37,35,2,2
1981,26319,37,36,0,2
1982,26319,37,37,0,2
1983,26319,37,38,,2
1984,26319,37,39,,0
1985,26319,37,40,2,2
1986,26319,37,41,9,10
1987,26319,37,42,10,10
1988,26319,37,43,10,10
1989,26319,37,44,5,5
1990,26319,37,45,10,10
1991,26319,37,46,0,3
1992,26319,37,47,3,3
1993,26319,37,48,3,3
1994,26319,37,49,4,4
1995,26319,37,50,86,100
1996,26319,37,51,67,100
1997,26319,37,52,66,100
1998,26319,37,53,2,3
1999,8281,1,1,2,2
2000,8281,1,2,2,2
2001,8281,1,3,2,2
2002,8281,1,4,2,2
2003,8281,1,5,2,2
2004,8281,1,6,2,2
2005,8281,1,7,2,2
2006,8281,1,8,2,2
2007,8281,1,9,2,2
2008,8281,1,10,2,2
2009,8281,1,11,2,2
2010,8281,1,12,2,2
2011,8281,1,13,2,2
2012,8281,1,14,2,2
2013,8281,1,15,10,10
2014,8281,1,16,10,10
2015,8281,1,17,10,10
2016,8281,1,18,10,10
2017,8281,1,19,10,10
2018,8281,1,20,10,10
2019,8281,1,21,4,10
2020,8281,1,22,10,10
2021,8281,1,23,10,10
2022,8281,1,24,8,10
2023,8281,1,25,8,10
2024,8281,1,26,10,10
2025,8281,1,27,2,2
2026,8281,1,28,2,2
2027,8281,1,29,2,2
2028,8281,1,30,2,2
2029,8281,1,31,2,2
2030,8281,1,32,2,2
2031,8281,1,33,2,2
2032,8281,1,34,2,2
2033,8281,1,35,2,2
2034,8281,1,36,2,2
2035,8281,1,37,2,2
2036,8281,1,38,2,2
2037,8281,1,39,2,2
2038,8281,1,40,2,2
2039,8281,1,41,9,10
2040,8281,1,42,10,10
2041,8281,1,43,10,10
2042,8281,1,44,5,5
2043,8281,1,45,10,10
2044,8281,1,46,3,3
2045,8281,1,47,3,3
2046,8281,1,48,3,3
2047,8281,1,49,4,4
2048,8281,1,50,90,100
2049,8281,1,51,91,100
2050,8281,1,52,84,100
2051,8281,1,53,3,3
2052,8281,1,162,85.48,100
2053,8281,1,163,100,100
2054,8281,2,1,2,2
2055,8281,2,2,2,2
2056,8281,2,3,2,2
2057,8281,2,4,2,2
2058,8281,2,5,2,2
2059,8281,2,6,2,2
2060,8281,2,7,2,2
2061,8281,2,8,2,2
2062,8281,2,9,2,2
2063,8281,2,10,2,2
